batch-id,duration,o-MinimiseCustomerSatisfactionIndex,o-MinimiseSprintEffortDeviation,c-HasNoUnassignedWorkItems,c-HasTheAllowedMaximalNumberOfSprints,solutions-found,solution-model
0,00:00:31.968,0.7266952851000328,1.1291110551632084,0.0,-4.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180727-133754-matching-henshin/batch-0/30F4514A.xmi
0,00:00:31.968,0.6923999222300442,1.4601488390005426,0.0,-4.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180727-133754-matching-henshin/batch-0/365D78B5.xmi
0,00:00:31.968,0.6750454381591429,4.302672078254049,0.0,-4.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180727-133754-matching-henshin/batch-0/13B1C591.xmi
0,00:00:31.968,0.675160327513596,4.29159048812313,0.0,-4.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180727-133754-matching-henshin/batch-0/7F3EE0B4.xmi
0,00:00:31.968,0.6896520571991978,1.6150000335062251,0.0,-4.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180727-133754-matching-henshin/batch-0/5425EB80.xmi
0,00:00:31.968,0.689424404998651,1.6442211540614615,0.0,-4.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180727-133754-matching-henshin/batch-0/23457977.xmi
0,00:00:31.968,0.6803310639581085,2.337812645480378,0.0,-4.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180727-133754-matching-henshin/batch-0/63FFD871.xmi
0,00:00:31.968,0.6784526119112262,2.417916530056475,0.0,-4.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180727-133754-matching-henshin/batch-0/63C3DBFF.xmi
0,00:00:31.968,0.8779197717000231,0.9454836825347086,0.0,-4.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180727-133754-matching-henshin/batch-0/2AF616C5.xmi
0,00:00:31.968,0.6806390667639904,2.2336466795752385,0.0,-4.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180727-133754-matching-henshin/batch-0/12C94DA1.xmi
0,00:00:31.968,0.6825028491120528,2.212224987188101,0.0,-4.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180727-133754-matching-henshin/batch-0/13063330.xmi
0,00:00:31.968,0.6833239516899157,2.1905938233048357,0.0,-4.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180727-133754-matching-henshin/batch-0/4406802D.xmi
