NFE, Elapsed Time, Approximation Set, Population, Population Size
400, 10.237484594000001, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
410, 10.364952111000001, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
420, 10.519750176, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
430, 10.619785641, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
440, 10.933489824, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
450, 11.164300624000001, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
460, 11.310595234, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
470, 11.559774858, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
480, 11.64912067, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
490, 11.921446102, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
500, 11.999219813000002, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
510, 12.149899756, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
520, 12.384057078000001, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
530, 12.511021670000002, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
540, 12.638614455, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
550, 12.771558447, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
560, 12.954067332000001, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
570, 13.162537947, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
580, 13.390856076, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
590, 13.641387891, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
600, 13.838595170000001, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
610, 14.082187545, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
